country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options
SBQ,Bangladesh_SBQ.xlsx,ha du du,টিম এ-এর একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে তাদের দলে ফিরে আসে। টিম বি-এর একজন ডিফেন্ডার তখন দাবি করে যে রেইডারটির পা কিছুক্ষণের জন্য সীমানার বাইরে ছিল। ফলাফল কী?,ক) অভিযান সফল। খ) অভিযানকারী আউট। গ) রাউন্ডটি পুনরায় খেলানো হয়। ঘ) রেফারি একটি সতর্কীকরণ দেন।,ক) অভিযান সফল হয়েছে।,0,"The question contains a factual error. In Kabaddi, if a raider touches two defenders and returns to their half, the raid is successful. However, if the defender claims the raider's foot touched the boundary line, the referee must verify this. According to official Kabaddi rules (Kabaddi Rules 2023, AIKF), if the raider's foot touches the boundary line during the raid, the raid is invalid and the raider is declared 'out'. The provided correct answer ('অভিযান সফল') contradicts the rules. The correct answer should be 'খ) অভিযানকারী আউট' if the claim is verified. The question implies the claim is valid but incorrectly labels the outcome as successful.",টিম এ-এর একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে তাদের দলে ফিরে আসে। টিম বি-এর একজন ডিফেন্ডার তখন দ���বি করে যে রেইডারটির পা কিছুক্ষণের জন্য সীমানার বাইরে ছিল। রেফারি দাবিটি যাচাই করে সত্য প্রমাণিত করেন। ফলাফল কী?,"['ক) অভিযান সফল।', 'খ) অভিযানকারী আউট।', 'গ) রাউন্ডটি পুনরায় খেলানো হয়।', 'ঘ) রেফারি একটি সতর্কীকরণ দেন।']"
SBQ,Bangladesh_SBQ.xlsx,ha du du,টিম এ-এর একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে এবং তারপর তৃতীয় একজন তাকে ধরে ফেলে। তৃতীয় ডিফেন্ডার রেইডারকে তাদের মুখ ধরে ধরে। কী হয়?,ক) রেইডার আউট। খ) ফাউল প্লের জন্য তৃতীয় ডিফেন্ডার আউট। গ) উভয় খেলোয়াড়ই আউট। ঘ) রাউন্ডটি টাই।,খ) তৃতীয় ডিফেন্ডার ফাউল প্লের জন্য আউট।,0,"The question contains a factual error. In Kabaddi, a defender cannot 'hold the raider by the face' (মুখ ধরে ধরে) as this is a foul, but the scenario described is inconsistent with standard rules. Additionally, the correct answer option is misphrased — it says 'তৃতীয় ডিফেন্ডার ফাউল প্লের জন্য আউট' but the option label is 'খ) ফাউল প্লের জন্য তৃতীয় ডিফেন্ডার আউট', which is redundant and awkward. The question also implies the raider tagged two defenders successfully, but the third defender’s foul action (face-holding) invalidates the raid, which should result in the defender being out, not the raider. However, the phrasing 'মুখ ধরে ধরে' is not standard terminology and may confuse. The correct rule is: if a defender commits a foul (like holding by the face), they are out, and the raid is not counted as successful. The raider is not out unless they are tackled without scoring.",একজন রেইডার টিম এ-এর দুজন ডিফেন্ডারকে ট্যাগ করে এবং রেইড শেষের দিকে তৃতীয় ডিফেন্ডার তাকে মুখ ধরে ধরে বাঁধে। এই ঘটনায় কী হয়?,"['ক) রেইডার আউট', 'খ) তৃতীয় ডিফেন্ডার ফাউলের জন্য আউট', 'গ) উভয় খেলোয়াড়ই আউট', 'ঘ) রাউন্ডটি টাই']"
SBQ,Bangladesh_SBQ.xlsx,ha du du,"টিম এ-এর একজন রেইডার টিম বি-এর একজন ডিফেন্ডারকে ট্যাগ করে তাদের দলে ফিরে আসে। এরপর ডিফেন্ডার দাবি করে যে রেইডারটি একটানা ""হা-ডু-ডু"" উচ্চারণ করেনি। পরবর্তী পদক্ষেপ কী?",ক) রেফারির সিদ্ধান্তই চূড়ান্ত। খ) রাউন্ডটি পুনরায় খেলা হবে। গ) রেইডারকে সতর্ক করা হবে। ঘ) রাউন্ডটি টাই হবে।,ক) রেফারির সিদ্ধান্তই চূড়ান্ত।,1,no mistake,no correction needed,no correction needed
SBQ,Bangladesh_SBQ.xlsx,ha du du,টিম এ-এর একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে কিন্তু তৃতীয় একজন তাকে ধরে ফেলে। রেইডার লড়াই করে এবং মিডলাইন স্পর্শ করতে সক্ষম হয়। ফলাফল কী হয়?,ক) রেইডার নিরাপদ। খ) রেইডার বাইরে। গ) উভয় খেলোয়াড়ই বাইরে। ঘ) রাউন্ডটি টাই।,ক) আক্রমণকারী নিরাপদ।,0,"The question contains a language inconsistency: it uses Bengali text but the correct answer option is labeled in English ('আক্রমণকারী নিরাপদ') while the options are in Bengali ('ক) রেইডার নিরাপদ।'). Additionally, the correct answer in the note does not match the option label in the question — 'রেইডার' (raider) is used in the question, but 'আক্রমণকারী' (attacker) is used in the answer, which is ambiguous in Kho Kho context. The rules of Kho Kho also require clarification: if a raider tags two defenders and touches the mid-line, they are safe even if a third defender tackles them, as long as they complete the touch. However, the phrasing 'লড়াই করে' is vague and could confuse. The answer choice should match the terminology used in the question.",টিম এ-এর একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে কিন্তু তৃতীয় একজন ডিফেন্ডার তাকে ধরে ফেলে। রেইডার মিডলাইন স্পর্শ করতে সক্ষম হয়। ফলাফল কী হয়?,"['ক) রেইডার নিরাপদ।', 'খ) রেইডার বাইরে।', 'গ) উভয় খেলোয়াড়ই বাইরে।', 'ঘ) রাউন্ডটি টাই।']"
SBQ,Bangladesh_SBQ.xlsx,ha du du,টিম এ-এর একজন রেইডার টিম বি-এর একজন ডিফেন্ডারকে ট্যাগ করে এবং তারপর দ্বিতীয় ডিফেন্ডার তাকে ধরে ফেলে। দ্বিতীয় ডিফেন্ডার রেইডারকে চুল ধরে ধরে। কী হয়?,ক) রেইডার আউট। খ) দ্বিতীয় ডিফেন্ডার ফাউল প্লের জন্য আউট। গ) উভয় খেলোয়াড়ই আউট। ঘ) রাউন্ডটি টাই।,খ) দ্বিতীয় ডিফেন্ডার ফাউল প্লের জন্য আউট।,0,"The question is factually incorrect according to Kho Kho rules. In Kho Kho, if a raider successfully tags a defender and is then caught by a second defender, the raider is out. However, if the second defender uses an illegal move like grabbing hair (which is a foul), the defender is penalized (out for foul play), but the raider is NOT out — the point is awarded to the raiding team. The scenario described matches this rule, so the answer is technically correct, but the question is poorly worded and ambiguous. It does not specify the sport (Kho Kho), making it unclear to someone unfamiliar. Also, the phrase 'চুল ধরে ধরে' is redundant and awkward in Bengali.","ক্ষো খেলায়, টিম এ-এর একজন রেইডার টিম বি-এর একজন ডিফেন্ডারকে ট্যাগ করে। তারপর দ্বিতীয় ডিফেন্ডার রেইডার��ে চুল ধরে ধরে ফেলে। এই ঘটনায় কী হয়?","['ক) রেইডার আউট।', 'খ) দ্বিতীয় ডিফেন্ডার ফাউল প্লের জন্য আউট।', 'গ) উভয় খেলোয়াড়ই আউট।', 'ঘ) রাউন্ডটি টাই।']"
SBQ,Bangladesh_SBQ.xlsx,ha du du,টিম এ-এর একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে ফিরে আসে। টিম বি-এর একজন ডিফেন্ডার দাবি করেন যে রেইডারটির পা এক মুহূর্তের জন্য সীমানার বাইরে ছিল। ফলাফল কী?,ক) অভিযান সফল। খ) অভিযানকারী আউট। গ) রাউন্ডটি পুনরায় খেলানো হয়। ঘ) রেফারি একটি সতর্কীকরণ দেন।,ক) অভিযান সফল হয়েছে।,1,no mistake,no correction needed,no correction needed
SBQ,Bangladesh_SBQ.xlsx,ha du du,টিম এ-এর একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে এবং তারপর তৃতীয় একজন তাকে ধরে ফেলে। তৃতীয় ডিফেন্ডার রেইডারকে তাদের চুল ধরে ধরে। কী হয়?,ক) রেইডার আউট। খ) ফাউল প্লের জন্য তৃতীয় ডিফেন্ডার আউট। গ) উভয় খেলোয়াড়ই আউট। ঘ) রাউন্ডটি টাই।,খ) তৃতীয় ডিফেন্ডার ফাউল প্লের জন্য আউট।,0,"The question contains a factual error. In Kabaddi, a defender cannot legally grab a raider by the hair — this is a foul, but the rule does not state that the defender is automatically 'out' for this action alone. Instead, the raid is invalidated, and the defender may be penalized (e.g., 'foul out' if it's a repeated or severe offense), but the scenario as described misrepresents the official rules. Additionally, the correct answer option is inconsistently phrased ('তৃতীয় ডিফেন্ডার ফাউল প্লের জন্য আউট') compared to the option label 'খ) ফাউল প্লের জন্য তৃতীয় ডিফেন্ডার আউট' — the answer text is redundant and poorly structured.",একজন রেইডার দুজন ডিফেন্ডারকে ট্যাগ করে এবং তৃতীয় ডিফেন্ডার তাকে চুল ধরে ধরে ফেলে। কী হবে?,"['ক) রেইডার আউট।', 'খ) তৃতীয় ডিফেন্ডার ফাউলের জন্য আউট।', 'গ) উভয় খেলোয়াড়ই আউট।', 'ঘ) রাউন্ডটি টাই।']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা প্রতিযোগিতায়, খেলোয়াড় A সফলভাবে খেলোয়াড় B কে নিরস্ত্র করে এবং রাউন্ডটি জিতে নেয়। খেলোয়াড় A কে তাদের বিজয় বৈধ কিনা তা নিশ্চিত করার জন্য কোন নিয়ম অনুসরণ করতে হবে?",A) খেলোয়াড় A-কে আঘাত করার সময় উভয় পা মাটিতে রাখতে হবে। B) খেলোয়াড় A-কে 3 মিনিটেরও কম সময়ের মধ্যে খেলোয়াড় B-কে নিরস্ত্র করতে হবে। C) খেলোয়াড় A-কে কেবল বাম হাত দিয়ে আঘাত করতে হবে। D) খেলোয়াড় A-কে জয়ের পরপরই আখড়া ছেড়ে যেতে হবে।,ক) আঘাত করার সময় খেলোয়াড় ক-এর উভয় পা মাটিতে থাকতে হবে।,0,"The question is in Bengali but refers to 'লাঠি খেলা' (stick fighting), which is not a standardized international sport with officially documented rules like those implied in the options. The provided correct answer (option A) claims both feet must be on the ground during the strike, but this rule is not verifiable in any recognized stick fighting discipline (e.g., Irish stick fighting, Filipino arnis, etc.). The options are fabricated and lack factual basis. The question falsely presents non-existent rules as official, making it misleading and factually incorrect.","In a recognized traditional stick fighting competition, what is a commonly accepted rule for a valid strike?","['A) The striker must keep both feet on the ground during the strike.', 'B) The strike must land within 3 minutes of the round starting.', 'C) Only the left hand may be used to strike.', 'D) The winner must immediately leave the arena.']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলার একটি খেলা চলাকালীন, খেলোয়াড় 'খ' এর স্ট্রাইকে খেলোয়াড় 'ক' রিং থেকে ছিটকে পড়ে। নিয়ম অনুসারে, এরপর কী হবে?",A) খেলোয়াড় A রাউন্ডে হেরে যায়। B) খেলোয়াড় A কে 10 সেকেন্ডের পুনরুদ্ধার সময় দেওয়া হয়। C) খেলোয়াড় A কে অবিলম্বে ম্যাচটি বাতিল করতে হবে। D) খেলোয়াড় A কে অযোগ্য ঘোষণা করা হয়।,ক) খেলোয়াড় ক রাউন্ডে হেরে যায়।,0,"The question contains a critical inconsistency: it mentions 'খেলোয়াড় 'খ' এর স্ট্রাইকে' (Player B's strike) and 'খেলোয়াড় 'ক' রিং থেকে ছিটকে পড়ে' (Player A falls from the ring), but the correct answer refers to 'খেলোয়াড় A' (Player A) losing the round. The options use 'A' and 'B', while the question uses 'ক' and 'খ', creating confusion. Additionally, 'লাঠি খেলা' (stick game) is not a standardized sport with recognized rules about rings or strikes like boxing; this appears to be a fabricated or misattributed context. The answer key uses Bengali letter 'ক)' instead of the option label 'A)', which is inconsistent with the option format.","লাঠি খেলার একটি খেলা চলাকালীন, খেলোয়াড় ক এর স্ট্রাইকে খেলোয়াড় খ রিং থেকে ছিটকে পড়ে। নিয়ম অনুসারে, এরপর কী হবে?","['A) খেলোয়াড় খ রাউন্ডে হেরে যায়।', 'B) খেলোয়াড় খ কে 10 সেকেন্ডের পুনরুদ্ধার সময় দেওয়া হয়।', 'C) খেলোয়াড় খ কে অবিলম্বে ম্যাচটি বাতিল করতে হবে।', 'D) খেলোয়াড় খ কে অযোগ্য ঘোষণা করা হয়।']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"দলভিত্তিক লাঠি খেলায়, দল A এবং দল B মুখোমুখি হচ্ছে। দল A এর খেলোয়াড় A দল B এর খেলোয়াড় B কে ছিটকে দেয়। পরবর্তী রাউন্ডে খেলোয়াড় B এর কী হবে?",A) খেলোয়াড় B-এর পরিবর্তে অন্য একজন দলের সদস্য খেলায় নামানো হয়। B) খেলোয়াড় B প্রতিশোধ নেওয়ার সুযোগ পায়। C) খেলোয়াড় B রাউন্ডে হেরে যায় এবং পরবর্তী রাউন্ড শুরু হয়। D) খেলোয়াড় B ৫ মিনিট বিশ্রামের পর পুনরায় খেলার সুযোগ পায়।,"গ) খেলোয়াড় B রাউন্ডে হেরে যায়, এবং পরবর্তী রাউন্ড শুরু হয়।",0,"The question refers to 'দলভিত্তিক লাঠি খেলা' (team-based stick game), which is not a standardized or widely recognized sport with official rules. The scenario and rules described (e.g., 'ছিটকে দেয়' meaning 'knocks down', and consequences like 'রাউন্ডে হেরে যায়') are not based on any documented sport such as field hockey, lacrosse, or kabaddi. This makes the question factually incorrect and logically invalid as a sports MCQ. The 'correct answer' assumes a fictional rule set.","In a game of field hockey, Player A from Team A deliberately strikes Player B from Team B with the stick, causing an injury. What is the immediate consequence for Player B according to official FIH rules?","['A) Player B is replaced by another teammate, and play continues.', 'B) Player B is awarded a penalty corner.', 'C) Player B is removed from the game and cannot return; play continues with one less player for Team B.', 'D) Player B is given a 5-minute suspension and may return after the time expires.']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা খেলার সময়, রেফারি খেলোয়াড় A এবং খেলোয়াড় B এর মধ্যে আঘাতের জন্য লড়াই বন্ধ করে দেন। থামার পর প্রয়োজনীয় পদক্ষেপ কী?",A) খেলোয়াড় A এবং খেলোয়াড় B-কে খেলা শুরু করার আগে ৫ মিনিটের বিরতি দেওয়া হবে। B) খেলোয়াড় B আঘাতের কারণে স্বয়ংক্রিয়ভাবে ম্যাচটি জিতবে। C) খেলাটি আঘাতের স্থান থেকে শুরু হবে। D) উভয় খেলোয়াড়কে খেলা চালিয়ে যাওয়ার জন্য উপযুক্ত বলে মনে না করা পর্যন্ত খেলাটি স্থগিত থাকবে।,ঘ) উভয় খেলোয়াড়কে খেলা চালিয়ে যাওয়ার জন্য উপযুক্ত বলে মনে না করা পর্যন্ত খেলাটি স্থগিত থাকবে।,0,"The question refers to 'লাঠি খেলা' (stick game), which is not a standardized or widely recognized sport with official rules, making the context ambiguous. Additionally, the correct answer option is labeled as 'ঘ)' in the answer key but the options are labeled 'A', 'B', 'C', 'D' in the question — this inconsistency creates confusion. The answer choice D is correct in content (similar to suspension rules in many sports for player altercations), but the labeling mismatch and lack of real-world sport context undermine validity.","লাঠি খেলার মতো একটি স্থানীয় খেলায়, রেফারি খেলোয়াড় A এবং খেলোয়াড় B এর মধ্যে আঘাতের জন্য লড়াই বন্ধ করে দেন। থামার পর প্রয়োজনীয় পদক্ষেপ কী?","['A) খেলোয়াড় A এবং খেলোয়াড় B-কে খেলা শুরু করার আগে ৫ মিনিটের বিরতি দেওয়া হবে।', 'B) খেলোয়াড় B আঘাতের কারণে স্বয়ংক্রিয়ভাবে ম্যাচটি জিতবে।', 'C) খেলাটি আঘাতের স্থান থেকে শুরু হবে।', 'D) উভয় খেলোয়াড়কে খেলা চালিয়ে যাওয়ার জন্য উপযুক্ত বলে মনে না করা পর্যন্ত খেলাটি স্থগিত থাকবে।']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা প্রতিযোগিতায়, খেলোয়াড় A খেলোয়াড় B কে বেল্টের নীচে আঘাত করে। এই ক্রিয়াটির ফলাফল কী?",A) খেলোয়াড় A কে তাৎক্ষণিকভাবে অযোগ্য ঘোষণা করা হবে। B) খেলোয়াড় A কে একটি সতর্কীকরণ দেওয়া হবে। C) রাউন্ডটি বাতিল করা হবে এবং পুনরাবৃত্তি করা হবে। D) খেলোয়াড় A কে চালিয়ে যাওয়ার অনুমতি দেওয়া হবে তবে পয়েন্ট কর্তনের সাথে।,খ) খেলোয়াড় A কে একটি সতর্কীকরণ দেওয়া হয়।,0,"The question refers to 'লাঠি খেলা' (stick game), which is not a recognized standardized sport with official rules about belt-level strikes and penalties. The correct answer option is labeled 'খ)' (Bengali letter), but the options are labeled in English letters (A, B, C, D), creating inconsistency. Additionally, the correct answer is stated in Bengali ('খ)') while options are in English, which is confusing and invalid for a proper MCQ.","In a recognized stick sport such as Kho Kho or a standardized stick-based competition, if Player A strikes Player B below the belt, what is the typical penalty?","['A) Player A is immediately disqualified.', 'B) Player A receives a warning.', 'C) The round is canceled and replayed.', 'D) Player A is allowed to continue but loses points.']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলায়, খেলোয়াড় A ৬ ফুট লম্বা একটি কাঠের লাঠি ব্যবহার করছে, আর খেলোয়াড় B ৪ ফুট লম্বা একটি লাঠি ব্যবহার করছে। প্রতিযোগিতার উপর এর কী প্রভাব পড়বে?",A) লম্বা লাঠির কারণে খেলোয়াড় A স্বয়ংক্রিয়ভাবে জয়ী হয়। B) অসম অস্ত্রের আকারের কারণে ম্যাচটি অবৈধ বলে বিবেচিত হয়। C) ছোট লাঠি ব্যবহারের জন্য খেলোয়াড় B কে শাস্তি দেওয়া হয়। D) যতক্ষণ পর্যন্ত উভয় খেলোয়াড় দৈর্ঘ্যের বিষয়ে একমত না হয় ততক্ষণ পর্যন্ত খেলা চলতে থাকে।,খ) অসম অস্ত্রের আকারের কারণে ম্যাচটি অবৈধ বলে বিবেচিত হবে।,0,"The question refers to 'লাঠি খেলা' (stick game), which is not a standardized or widely recognized sport with official rules about stick length. The premise that unequal stick lengths would render a match invalid is factually incorrect because no such universal rule exists for a generic 'stick game'. The correct answer option is labeled as 'খ)' (Bengali letter), but the options are labeled as A, B, C, D — inconsistency in labeling. Also, the question assumes a non-existent regulation, making it logically flawed.","In a regulated stick sport like field hockey, if Player A uses a stick of 6 feet and Player B uses a stick of 4 feet, what would be the consequence according to official rules?","['A) Player A automatically wins due to longer stick.', 'B) The match is declared invalid due to non-compliance with equipment regulations.', 'C) Player B is penalized for using an undersized stick.', 'D) Both players must agree on stick length before the match continues.']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা প্রতিযোগিতায়, যদি খেলোয়াড় A খেলোয়াড় B-এর মাথায় আঘাত করে, তাহলে রেফারির তাৎক্ষণিক পদক্ষেপ কী হবে?",ক) রেফারি খেলোয়াড় ক-কে সতর্ক করেন। খ) রেফারি খেলোয়াড় ক-কে তাৎক্ষণিকভাবে অযোগ্য ঘোষণা করেন। গ) রেফারি খেলা বন্ধ করে দেন এবং আঘাতের জন্য পরীক্ষা করেন। ঘ) রেফারি খেলোয়াড় ক-কে জরিমানা ছাড়াই খেলা চালিয়ে যাওয়ার অনুমতি দেন।,গ) রেফারি খেলা বন্ধ করে দেন এবং আঘাতের জন্য পরীক্ষা করেন।,1,no mistake,no correction needed,no correction needed
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"একটি পেশাদার লাঠি খেলায়, খেলোয়াড় A এবং খেলোয়াড় B উভয়েই একই সাথে সফল স্ট্রাইক করে একে অপরকে আঘাত করে। এই পরিস্থিতিতে কী সিদ্ধান্ত হবে?",ক) উভয় খেলোয়াড় দাঁড়িয়ে থেকে খেলাটি চলতে থাকে। খ) রাউন্ডটি ড্র ঘোষণা করা হয়। গ) খেলোয়াড় ক রাউন্ডে জয়ী হয়। ঘ) খেলোয়াড় খ রাউন্ডে জয়ী হয়।,খ) রাউন্ডটি ড্র হিসেবে ঘোষণা করা হয়।,0,"The question refers to 'লাঠি খেলা' (stick game), which is not a recognized professional sport with standardized rules where two players simultaneously strike each other. This creates a factual inconsistency. Additionally, the term 'সফল স্ট্রাইক' (successful strike) is ambiguous and not standard terminology in any known stick-based sport (e.g., field hockey, lacrosse, or kabaddi). The scenario and answer assume a rule set that does not exist, making the question invalid as a factual MCQ.","একটি পেশাদার ফিল্ড হকি ম্যাচে, দুইজন খেলোয়াড় একই সময়ে একে অপরের ব্যাট আঘাত করে এবং উভয়েই বলটি গোলের দিকে পাঠায়। এই পরিস্থিতিতে রেফারি কী সিদ্ধান্ত নেন?","['ক) উভয় খেলোয়াড়কে পার্সোনাল পেনাল্টি দেওয়া হয় এবং খেলা চলতে থাকে।', 'খ) রাউন্ডটি ড্র ঘোষণা করা হয়।', 'গ) যে খেলোয়াড় প্রথমে আঘাত করেছে তাকে জয়ী হিসেবে ঘোষণা করা হয়।', 'ঘ) বলটি গোলে প্রবেশ করলে গোল গণ্য হয়, অন্যথায় ফ্রি স্ট্রোক দেওয়া হয়।']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা প্রতিযোগিতার সময়, খেলোয়াড় A খেলোয়াড় B কে লাঠি দিয়ে আঘাত করে, কিন্তু খেলোয়াড় B বাতাসে লাঠিটি ধরতে সক্ষম হয়। পরবর্তী সঠিক পদক্ষেপটি কী?",A) খেলোয়াড় B তাৎক্ষণিকভাবে পাল্টা আঘাতের সুযোগ পায়। B) রাউন্ডটি বিরতি দেওয়া হয় এবং রেফারি দ্বারা পর্যালোচনা করা হয়। C) খেলাটি আর কোনও বাধা ছাড়াই চলতে থাকে। D) খেলোয়াড় A অবৈধ স্ট্রাইকের জন্য অযোগ্য ঘোষণা করা হয়।,ক) খেলোয়াড় খ তাৎক্ষণিকভাবে পাল্টা আঘাতের সুযোগ পায়।,0,"The question is factually incorrect because 'লাঠি খেলা' (stick game) is not a recognized formal sport with standardized rules where a player is granted an immediate counter-attack after blocking a strike. The provided answer (ক) implies a rule that does not exist in any known stick-based sport (e.g., field hockey, kabaddi, or traditional Bengali stick games). The scenario and correct answer are logically inconsistent with real-world sports regulations. Additionally, the correct answer is labeled in Bengali script (ক) while options are in English letters (A-D), causing confusion.","In a formal field hockey match, if Player A strikes at Player B with the stick but Player B successfully blocks the strike with their stick or body, what is the correct immediate action according to FIH rules?","['A) Player B is immediately awarded a counter-attack.', 'B) The play is stopped and reviewed by the umpire.', 'C) Play continues without interruption.', 'D) Player A is disqualified for an illegal strike.']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠিখেলায়, একজন খেলোয়াড় খেলার সময় ভাঙা লাঠি ব্যবহার করছে। এর বিধান কী?",ক) খেলা বন্ধ করে দেওয়া হয় এবং খেলোয়াড় ক-কে হারাতে হয়। খ) খেলোয়াড় ক-কে চালিয়ে যাওয়ার জন্য একটি প্রতিস্থাপন লাঠি দেওয়া হয়। গ) ভাঙা লাঠি দিয়েই খেলা চলতে থাকে। ঘ) নতুন লাঠি না পাওয়া পর্যন্ত খেলা স্থগিত থাকে।,খ) খেলোয়াড় 'ক' কে চালিয়ে যাওয়ার জন্য একটি প্রতিস্থাপন লাঠি দেওয়া হয়।,0,"The question contains a logical inconsistency: it refers to 'খেলোয়াড় ক' (Player K) in the answer but does not mention 'ক' in the question itself. The question should clearly refer to the player using the broken stick without introducing an undefined label. Additionally, the term 'লাঠিখেলায়' is ambiguous — it likely refers to 'Khel' or 'Lathi Khela' (a traditional Bengali stick-fighting sport), but the context of 'replacing a broken stick' suggests a team sport like hockey, which is inconsistent. The sport must be clearly identified.","লাঠি খেলায়, একজন খেলোয়াড় খেলার সময় তার লাঠি ভেঙে গেল। এর বিধান কী?","['ক) খেলা বন্ধ করে দেওয়া হয় এবং খেলোয়াড়কে হারাতে হয়।', 'খ) খেলোয়াড়কে চালিয়ে যাওয়ার জন্য একটি প্রতিস্থাপন লাঠি দেওয়া হয়।', 'গ) ভাঙা লাঠি দিয়েই খেলা চলতে থাকে।', 'ঘ) নতুন লাঠি না পাওয়া পর্যন্ত খেলা স্থগিত থাকে।']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা প্রতিযোগিতার প্রথম রাউন্ডে খেলোয়াড় 'ক' পরাজিত হয়, কিন্তু হারের কোনও স্পষ্ট কারণ নেই। রেফারির পরবর্তী কী করা উচিত?",ক) ম্যাচটি পুনঃমূল্যায়ন করুন এবং পুনরায় ম্যাচের জন্য অনুরোধ করুন। খ) খেলোয়াড় খ কে জয়ের পুরস্কার দিন। গ) কারণ অনুসন্ধানের জন্য ম্যাচটি স্থগিত করুন। ঘ) খেলোয়াড় খ কে অযোগ্য ঘোষণা করুন।,গ) কারণ অনুসন্ধানের জন্য ম্যাচটি থামান।,0,"The question contains a factual error: 'লাঠি খেলা' (stick game) is not a recognized formal sport with standardized rules, referees, or rounds in competitive sports contexts. The scenario described (first round, referee decision, winner declared without clear reason) is implausible for a real sport. Additionally, the correct answer option uses 'থামান' (stop) but the option text says 'স্থগিত করুন' (suspend), which is inconsistent in meaning and translation. The question also lacks clarity on what 'লাঠি খেলা' refers to, making it ambiguous.","একটি প্রতিযোগিতামূলক ক্রীড়ায় (যেমন ক্রিকেট বা ফুটবল) প্রথম রাউন্ডে খেলোয়াড় 'ক' পরাজিত হয়, কিন্তু হারের কোনও স্পষ্ট কারণ বা রেফার��র বিচার নেই। রেফারির পরবর্তী কী করা উচিত?","['ক) ম্যাচটি পুনঃমূল্যায়ন করুন এবং পুনরায় ম্যাচের জন্য অনুরোধ করুন।', 'খ) খেলোয়াড় খ কে জয়ের পুরস্কার দিন।', 'গ) কারণ অনুসন্ধানের জন্য ম্যাচটি স্থগিত করুন।', 'ঘ) খেলোয়াড় খ কে অযোগ্য ঘোষণা করুন।']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা প্রতিযোগিতার সময়, খেলোয়াড় A এবং খেলোয়াড় B উভয়ই একই সাথে একটি আঘাত করে, কিন্তু খেলোয়াড় A এর আঘাত আরও শক্তিশালী। রাউন্ডের ফলাফল কী?",A) খেলোয়াড় A রাউন্ডে জয়লাভ করে। B) খেলোয়াড় B রাউন্ডে জয়লাভ করে। C) রাউন্ডটি ড্র হয়। D) রেফারি পুনরায় ম্যাচের ডাক দেন।,ক) খেলোয়াড় ক রাউন্ডে জয়ী হয়।,0,"The question is in Bengali but uses Roman letters for player names (A and B) and the correct answer is labeled with Bengali letter 'ক)' while the options are labeled with English letters 'A)', 'B)', etc. This creates inconsistency and confusion. Also, 'লাঠি খেলা' (stick game) is not a standardized or widely recognized sport with official rules, making the scenario ambiguous. The premise that 'stronger hit' determines victory lacks clear rule-based justification.","In a standardized stick game competition, if two players strike the target simultaneously, but Player A's strike is stronger and meets the official scoring criteria for a valid point, who wins the round?","['A) Player A wins the round.', 'B) Player B wins the round.', 'C) The round is a draw.', 'D) The referee calls for a replay.']"
SBQ,Bangladesh_SBQ.xlsx,lathi khela,"লাঠি খেলা টুর্নামেন্টে, খেলোয়াড় A খেলোয়াড় B কে একের পর এক দ্রুত আঘাত দিয়ে আক্রমণ করছে। খেলোয়াড় B প্রতিটি আঘাতকে প্রতিহত করতে সক্ষম হয়। এটি খেলোয়াড় B এর দক্ষতা সম্পর্কে কী প্রকাশ করে?",ক) খেলোয়াড় খ আক্রমণে দক্ষ। খ) খেলোয়াড় খ প্রতিরক্ষায় দক্ষ। গ) খেলোয়াড় খ দুর্বল প্রতিরক্ষার অধিকারী। ঘ) খেলোয়াড় খ ম্যাচটি হারতে চলেছে।,খ) খেলোয়াড় খ প্রতিরক্ষায় দক্ষ।,1,no mistake,no correction needed,no correction needed
