country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধায় একজন খেলোয়াড়ের জন্য কোন শারীরিক বৈশিষ্ট্য সবচেয়ে গুরুত্বপূর্ণ?,"ক) উচ্চতা, খ) ওজন, গ) শক্তি, ঘ) নমনীয়তা",গ) শক্তি,0,"The question contains a factual error: 'দাড়িবান্ধায়' (mustache tying) is not a recognized sport or athletic discipline. It is likely a mistranslation or misstatement of 'ক্রিকেট' (cricket) or 'ফুটবল' (football). Without a valid sport context, the question is nonsensical and cannot be evaluated logically. The answer 'শক্তি' (strength) may be plausible for real sports, but the premise is invalid.",ক্রিকেটে একজন খেলোয়াড়ের জন্য কোন শারীরিক বৈশিষ্ট্য সবচেয়ে গুরুত্বপূর্ণ?,"['ক) উচ্চতা', 'খ) ওজন', 'গ) শক্তি', 'ঘ) নমনীয়তা']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,কোন আধুনিক ক্রীড়া ইভেন্টের সাথে দাড়িবান্ধার কিছু মিল রয়েছে?,"ক) অলিম্পিক কুস্তি, খ) টানাটানি, গ) রাগবি, ঘ) বক্সিং",খ) টানাটানি,0,"The question is factually incorrect. There is no meaningful or established connection between 'দাড়িবান্ধার' (beard-growing) and 'টানাটানি' (tug of war). Tug of war is a team pulling contest, unrelated to facial hair. The correct association, if any, might be with rugby or boxing where beards are culturally or historically more common among athletes, but even that is weak. The answer provided is not logically supported.",কোন আধুনিক ক্রীড়া ইভেন্টের সাথে দাড়ি গজানোর ঐতিহ্য বা সংস্কৃতিগত মিল রয়েছে?,"['ক) অলিম্পিক কুস্তি', 'খ) টানাটানি', 'গ) রাগবি', 'ঘ) বক্সিং']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধা সম্পর্কে একটি সাধারণ ভুল ধারণা কী?,"ক) এটি একটি একক খেলা, খ) এটি শুধুমাত্র প্রাপ্তবয়স্কদের জন্য, গ) এটি খেলা সহজ, ঘ) এটি শুধুমাত্র শহরাঞ্চলে খেলা হয়",গ) এটি খেলা সহজ,0,"The question is factually incorrect because 'দাড়িবান্ধা' (Dadhibanda) is not a recognized sports game in Bangladesh or South Asia. It appears to be a fabricated or misspelled term. There is no established cultural or sporting context for 'দাড়িবান্ধা' as a game, making the entire MCQ invalid. The provided answer ('এটি খেলা সহজ') cannot be correct if the subject does not exist.",দাড়িবান্ধা খেলার সম্পর্কে একটি সাধারণ ভুল ধারণা কী?,"['ক) এটি একটি একক খেলা', 'খ) এটি শুধুমাত্র প্রাপ্তবয়স্কদের জন্য', 'গ) এটি খেলা সহজ', 'ঘ) এটি শুধুমাত্র শহরাঞ্চলে খেলা হয়']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধা ম্যাচের চূড়ান্ত লক্ষ্য কী?,"ক) নির্দিষ্ট রেখা অতিক্রম করে দড়ি টেনে আনা, খ) সর্বাধিক পয়েন্ট অর্জন করা, গ) দড়ি ভেঙে ফেলা, ঘ) প্রতিপক্ষ দলকে ক্লান্ত করে ফেলা",ক) একটি নির্দিষ্ট রেখার উপর দিয়ে দড়ি টেনে আনা,0,"The question contains a Bengali term 'দাড়িবান্ধা' which is incorrect; the correct term is 'দড়ি টানা' (tug of war). The correct answer option is also inconsistently phrased compared to the question — 'নির্দিষ্ট রেখা অতিক্রম করে দড়ি টেনে আনা' in the question vs. 'একটি নির্দিষ্ট রেখার উপর দিয়ে দড়ি টেনে আনা' in the answer, which is logically equivalent but semantically inconsistent. The answer option uses 'উপর দিয়ে' (over) while the sport requires crossing a line, not going over it. Also, the term 'চূড়ান্ত লক্ষ্য' (ultimate goal) is vague and not standard phrasing for such questions.",দড়ি টানা ম্যাচের জিতের শর্ত কী?,"['ক) একটি নির্দিষ্ট রেখা অতিক্রম করে দড়িটি নিজ দিকে টেনে আনা', 'খ) সর্বাধিক পয়েন্ট অর্জন করা', 'গ) দড়ি ভেঙে ফেলা', 'ঘ) প্রতিপক্ষ দলকে ক্লান্ত করে ফেলা']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,নগর কেন্দ্রগুলিতে দাড়িয়াবান্ধা প্রবর্তনকারী প্রথম কারা ছিলেন?,"ক) ব্রিটিশ উপনিবেশবাদীরা, খ) বাঙালি বণিকরা, গ) গ্রামীণ যুবকরা, ঘ) সরকারি কর্মকর্তারা",গ) গ্রামীণ যুবসমাজ,0,"The question asks about 'দাড়িয়াবান্ধা' (dariyabandha), which is not a recognized historical or cultural term in Bengali or South Asian sports history. It appears to be a fabricated or misspelled term. The correct answer option is labeled as 'গ) গ্রামীণ যুবসমাজ', but the option in the question is written as 'গ) গ্রামীণ যুবকরা' — inconsistency in wording. Also, 'দাড়িয়াবান্ধা' does not correspond to any known sport or practice, making the question factually invalid.",নগর কেন্দ্রগুলিতে খেলাধুলার জন্য প্রথম কোন গোষ্ঠী ক্রীড়ার জন্য প্রাচীন বা স্থানীয় পদ্ধতি প্রবর্তন করেছিল?,"['ক) ব্রিটিশ উপনিবেশবাদীরা', 'খ) বাঙালি বণিকরা', 'গ) গ্রামীণ যুবকরা', 'ঘ) সরকারি কর্মকর্তারা']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধা বাঙালি সমাজে কোন সাংস্কৃতিক দিকটি তুলে ধরে?,"ক) ব্যক্তিগত অর্জন, খ) গ্রামীণ ঐতিহ্য, গ) ঔপনিবেশিক ইতিহাস, ঘ) ধর্মীয় বিশ্বাস",খ) গ্রামীণ ঐতিহ্য,0,"The question is factually incorrect and logically flawed. 'দাড়িবান্ধা' (Dāṛibāndhā) is not a recognized cultural term in Bengali society, nor is it associated with any documented cultural aspect such as 'গ্রামীণ ঐতিহ্য' (rural heritage). It appears to be a fabricated or mistranslated term. The question does not refer to any real cultural concept, making the entire MCQ invalid.",বাঙালি সমাজে দাড়ি বাঁধার প্রথা কোন সাংস্কৃতিক দিকটি প্রতিফলিত করে?,"['ক) ব্যক্তিগত অর্জন', 'খ) গ্রামীণ ঐতিহ্য', 'গ) ঔপনিবেশিক ইতিহাস', 'ঘ) ধর্মীয় বিশ্বাস']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধা খেলায় নেতৃত্বের ভূমিকা কী?,"ক) এটি কম গুরুত্বপূর্ণ, খ) সমন্বয় এবং প্রেরণার জন্য একজন নেতা অপরিহার্য, গ) নেতৃত্ব আবর্তিত হয়, ঘ) নেতৃত্ব কেবল কৌশলগত সিদ্ধান্তের জন্য",খ) সমন্বয় এবং প্রেরণার জন্য একজন নেতা অপরিহার্য,1,no mistake,no correction needed,no correction needed
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধায় দড়ি তৈরিতে ব্যবহৃত প্রাথমিক উপাদান কী?,"ক) তুলা, খ) পাট, গ) নাইলন, ঘ) শণ",খ) পাট,0,"The question is factually incorrect and logically flawed. 'দাড়িবান্ধায় দড়ি' (a rope used in beard-binding) is not a real or recognized term in Bengali culture or sports. It appears to be a fabricated or mistranslated phrase. There is no known traditional sport or practice called 'দাড়িবান্ধায় দড়ি' that uses rope made from jute (পাট). The correct answer 'পাট' may be factually true for traditional rope-making, but the context of the question is nonsensical.",পারম্পরিক বাংলাদেশী দড়ি টানাটানির জন্য ব্যবহৃত প্রাথমিক উপাদান কী?,"['ক) তুলা', 'খ) পাট', 'গ) নাইলন', 'ঘ) শণ']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,কোন ঐতিহাসিক ঘটনা দাড়িবান্ধার জনপ্রিয়তাকে প্রভাবিত করেছিল বলে জানা যায়?,"ক) ব্রিটিশ ঔপনিবেশিক শাসন, খ) স্বাধীনতা যুদ্ধ, গ) বাংলার দুর্ভিক্ষ, ঘ) মুঘল শাসন",ক) ব্রিটিশ ঔপনিবেশিক শাসন,0,"The question is factually incorrect and lacks historical basis. There is no widely accepted historical evidence that British colonial rule directly influenced the popularity of beards in Bengal or South Asia in a way that would make this a valid MCQ. Beard popularity in the region is more tied to religious, cultural, and personal grooming norms (e.g., Islamic traditions, Sufi practices, or regional aesthetics), not colonial policies. The correct answer provided is misleading.",কোন ঐতিহাসিক বা সাংস্কৃতিক প্রভাব বাংলায় দাড়ি রাখার প্রচলনকে বেশি প্রভাবিত করেছিল বলে জানা যায়?,"['ক) ইসলামী ধর্মীয় প্রথা', 'খ) ব্রিটিশ ঔপনিবেশিক শাসন', 'গ) বাংলার ��ুর্ভিক্ষ', 'ঘ) মুঘল শাসন']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,বাংলাদেশের কোন অঞ্চলে দাড়িবান্ধার উৎপত্তি?,"ক) দক্ষিণ বাংলাদেশ, খ) পূর্ব বাংলাদেশ, গ) পশ্চিম বাংলাদেশ, ঘ) উত্তর বাংলাদেশ",গ) পশ্চিম বাংলাদেশ,0,"The question is factually incorrect. 'দাড়িবান্ধার' (Dari Bandhar) is not a recognized cultural, historical, or geographical term in Bangladesh. It appears to be a fabricated or misspelled phrase. There is no known origin of any tradition, item, or phenomenon by this name in any region of Bangladesh, making the entire question invalid. The provided answer (পশ্চিম বাংলাদেশ) is therefore baseless.",বাংলাদেশের কোন অঞ্চলে মুসলিম পুরুষদের দাড়ি বাঁধার ঐতিহ্য প্রচলিত?,"['ক) দক্ষিণ বাংলাদেশ', 'খ) পূর্ব বাংলাদেশ', 'গ) পশ্চিম বাংলাদেশ', 'ঘ) উত্তর বাংলাদেশ']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,বিংশ শতাব্দীর গোড়ার দিকে গ্রামীণ বাংলায় দাড়িয়াবান্ধার ভূমিকা কী ছিল?,"ক) এক ধরণের সামরিক মহড়া, খ) বিরোধ নিষ্পত্তির জন্য একটি সাম্প্রদায়িক কার্যকলাপ, গ) সামাজিক সমাবেশ এবং উদযাপনের একটি মাধ্যম, ঘ) একটি ধর্মীয় আচার-অনুষ্ঠান",গ) বিরোধ নিষ্পত্তি এবং উদযাপনের জন্য একটি সাম্প্রদায়িক কার্যকলাপ,0,"The correct answer provided in the query ('গ) বিরোধ নিষ্পত্তি এবং উদযাপনের জন্য একটি সাম্প্রদায়িক কার্যকলাপ') contradicts the option as written in the question ('গ) সামাজিক সমাবেশ এবং উদযাপনের একটি মাধ্যম'), which omits 'বিরোধ নিষ্পত্তি'. Additionally, the question incorrectly labels the correct answer as option গ, but the option text does not match the stated correct answer. The term 'দাড়িয়াবান্ধা' is also likely a misspelling or misrendering of 'দাড়িয়াবাঁধা' (a traditional rural dispute resolution assembly in Bengal).",বিংশ শতাব্দীর গোড়ার দিকে গ্রামীণ বাংলায় দাড়িয়াবাঁধার ভ��মিকা কী ছিল?,"['ক) এক ধরণের সামরিক মহড়া', 'খ) সামাজিক সমাবেশ এবং উদযাপনের একটি মাধ্যম', 'গ) বিরোধ নিষ্পত্তি এবং সামাজিক উদযাপনের জন্য একটি সাম্প্রদায়িক কার্যকলাপ', 'ঘ) একটি ধর্মীয় আচার-অনুষ্ঠান']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,কোন ঐতিহাসিক যুগে দাড়িবান্ধার কিছু নিয়মের প্রমিতকরণ ঘটেছিল?,"ক) মুঘল আমল, খ) ব্রিটিশ ঔপনিবেশিক আমল, গ) স্বাধীনতা-পরবর্তী বাংলাদেশ, ঘ) বাংলার প্রাচীন যুগ",গ) স্বাধীনতা-পরবর্তী বাংলাদেশ,0,"The question and answer are factually incorrect. There is no historical evidence that beard-growing rules were standardized in post-independence Bangladesh. Beard styles have been regulated in various historical contexts (e.g., Mughal court norms, British colonial military codes), but not uniquely or formally standardized in modern Bangladesh. The correct answer is likely ক) মুঘল আমল, as Mughal emperors enforced dress and grooming codes, including beard styles, as part of courtly and religious norms.",কোন ঐতিহাসিক যুগে দাড়ি বান্ধার কিছু নিয়মের প্রমিতকরণ ঘটেছিল?,"['ক) মুঘল আমল', 'খ) ব্রিটিশ ঔপনিবেশিক আমল', 'গ) স্বাধীনতা-পরবর্তী বাংলাদেশ', 'ঘ) বাংলার প���রাচীন যুগ']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,কোন ঐতিহাসিক প্রেক্ষাপটে দারিয়াবান্ধাকে কখনও কখনও প্রতিরোধের রূপক হিসেবে ব্যবহার করা হত?,"ক) বঙ্গভঙ্গ (১৯০৫), খ) ১৯৫২ সালের ভাষা আন্দোলন, গ) ১৯৭১ সালের স্বাধীনতা যুদ্ধ, ঘ) ভারত ছাড়ো আন্দোলন (১৯৪২)",গ) ১৯৭১ সালের স্বাধীনতা যুদ্ধ,0,The question is factually incorrect. 'দারিয়াবান্ধা' (Dariyabandha) is not a historically recognized term or symbol used in any of Bangladesh's liberation movements. It appears to be a fabricated or mistranslated term. There is no evidence that 'Dariyabandha' was ever used as a metaphor for resistance in the 1971 Liberation War or any other historical context. The correct answer cannot be valid if the premise is false.,কোন ঐতিহাসিক প্রেক্ষাপটে বাংলাদেশের স্বাধীনতা আন্দোলনে সাধারণত 'বাংলা ভাষা' কে প্রতিরোধের রূপক হিসেবে ব্যবহার করা হত?,"['ক) বঙ্গভঙ্গ (১৯০৫)', 'খ) ১৯৫২ সালের ভাষা আন্দোলন', 'গ) ১৯৭১ স��লের স্বাধীনতা যুদ্ধ', 'ঘ) ভারত ছাড়ো আন্দোলন (১৯৪২)']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,গ্রামীণ পরিবেশে দাড়িবান্ধার খেলার মাঠের ঐতিহাসিক তাৎপর্য কী ছিল?,"ক) এটি সর্বদা ক্রিকেট মাঠে খেলা হত, খ) এটি সরকারী অনুষ্ঠানের জন্য একটি নির্দিষ্ট স্থান ছিল, গ) এটি ভাগাভাগি করা গ্রামের স্থানের প্রতীক ছিল, ঘ) এটি রাজনৈতিক সমাবেশের স্থান ছিল",গ) এটি ছিল ভাগাভাগি করা গ্রামীণ স্থানের প্রতীক,0,"The question contains a factual error: 'দাড়িবান্ধার খেলা' (Dari Bandhar Khela) is not a recognized traditional sport or game in rural Bengal or Bangladesh. It appears to be a fabricated or mistranslated term. The correct traditional rural game often associated with communal land use is 'দাড়িবান্ধা' (Dari Bandha), which refers to a boundary or fence, not a game. The historical context of shared village spaces is valid, but the term 'খেলা' (game) is misleading and factually incorrect. The answer option 'গ' references a concept that might be true for communal spaces, but it is incorrectly tied to a non-existent game.",গ্রামীণ পরিবেশে ভাগাভাগি করা সাধারণ জমির (common land) ঐতিহাসিক তাৎপর্য কী ছিল?,"['ক) এটি সর্বদা ক্র���কেট মাঠে ব্যবহৃত হত', 'খ) এটি সরকারী অনুষ্ঠানের জন্য একটি নির্দিষ্ট স্থান ছিল', 'গ) এটি গ্রামের সম্প্রদায়ের মধ্যে সম্পদ ও স্থান ভাগাভাগির প্রতীক ছিল', 'ঘ) এটি রাজনৈতিক সমাবেশের স্থান ছিল']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধায় দল গঠনে কোন ঐতিহাসিক রীতির প্রভাব ছিল?,"ক) বয়স অনুসারে বিভাগ, খ) পরিবার অনুসারে বিভাগ, গ) লিঙ্গ অনুসারে বিভাগ, ঘ) গ্রাম বা পাড়া অনুসারে বিভাগ",ঘ) গ্রাম বা পাড়া অনুসারে বিভাগ,1,no mistake,no correction needed,no correction needed
HBQ,Bangladesh_HBQ.xlsx,dariabandha,অতীতে একটি গ্রামের দাড়িবান্ধা প্রতিযোগিতা জেতার প্রাথমিক প্রেরণা কী ছিল?,"ক) আর্থিক পুরস্কার, খ) রাজনৈতিক ক্ষমতা, গ) সামাজিক সম্মান ও প্রতিপত্তি, ঘ) কৃষিজমি অর্জন",গ) সম্প্রদায়ের সম্মান এবং প্রতিপত্তি,0,"The correct answer is stated as 'সম্প্রদায়ের সম্মান এবং প্রতিপত্তি', but the option is written as 'সামাজিক সম্মান ও প্রতিপত্তি' — this is a mismatch in wording. Additionally, the question refers to a 'গ্রামের দাড়িবান্ধা প্রতিযোগিতা' (beard-tie competition in a village), which is not a historically documented or logically coherent event. There is no credible cultural or historical basis for such a competition in Bangladesh or South Asia, making the premise factually incorrect.",অতীতে একটি গ্রামে দাড়ি বাড়ানোর প্রতিযোগিতা জেতার প্রাথমিক প্রেরণা কী ছিল?,"['ক) আর্থিক পুরস্কার', 'খ) ���াজনৈতিক ক্ষমতা', 'গ) সামাজিক সম্মান ও প্রতিপত্তি', 'ঘ) কৃষিজমি অর্জন']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধা আয়োজনে গ্রামপ্রধান বা মুখ্য প্রায়শই কোন ঐতিহাসিক ভূমিকা পালন করতেন?,"ক) তারা খেলোয়াড় হিসেবে অংশগ্রহণ করবে, খ) তারা দড়ি এবং অন্যান্য সরঞ্জাম সরবরাহ করবে, গ) তারা প্রাথমিক বিচারক বা সংগঠক হিসেবে কাজ করবে, ঘ) তারা স্কোর রেকর্ড করবে",গ) তারা প্রাথমিক বিচারক বা সংগঠক হিসেবে কাজ করবেন,1,no mistake,no correction needed,no correction needed
HBQ,Bangladesh_HBQ.xlsx,dariabandha,কিছু অঞ্চলে দরিয়াবান্ধার ঐতিহাসিক পতন কী নির্দেশ করে?,"ক) শারীরিক কার্যকলাপ হ্রাস, খ) সামাজিক বন্ধনের অবনতি, গ) পশ্চিমা খেলাধুলার দিকে ঝুঁকে পড়া, ঘ) খ এবং গ উভয়ই",ঘ) খ এবং গ উভয়ই,0,"The question is in Bengali and refers to 'দরিয়াবান্ধার' (Dariyaban dar), which is not a recognized historical or sports term in any credible context. It appears to be a fabricated or mistranslated phrase. There is no known historical decline of 'Dariyaban dar' in any sports or cultural context, making the question factually incorrect and nonsensical. The answer options assume a context that does not exist.",কিছু অঞ্চলে ঐতিহাসিকভাবে স্থানীয় পারম্পরিক খেলার পতন কী নির্দেশ করে?,"['ক) শারীরিক কার্যকলাপ হ্রাস', 'খ) সামাজিক বন্ধনের অবনতি', 'গ) পশ্চিমা খেলাধুলার দিকে ঝুঁকে পড়া', 'ঘ) খ এবং গ উভয��ই']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,স্বাধীনতা যুদ্ধ ছাড়াও কোন ঐতিহাসিক ঘটনা এই খেলার জনপ্রিয়তায় অবদান রেখেছিল?,"ক) দ্বিতীয় বিশ্বযুদ্ধের সমাপ্তি, খ) ১৯৪৩ সালের মহাবঙ্গীয় দুর্ভিক্ষ, গ) ১৯৪৭ সালে ভারত বিভাগ, ঘ) একটি প্রধান শহর হিসেবে ঢাকার উত্থান",গ) ১৯৪৭ সালে ভারত বিভাগ,0,"The question is factually incorrect and logically flawed. The popularity of football (or any sport) in Bangladesh is not meaningfully linked to the 1947 Partition of India as a direct contributing historical event. While the Partition did lead to demographic and cultural shifts, it is not a well-documented or direct cause of football's popularity. The independence war (1971) is the more relevant historical context for sports in Bangladesh. Moreover, option ঘ) 'একটি প্রধান শহর হিসেবে ঢাকার উত্থান' (rise of Dhaka as a major city) is more plausible as it relates to urbanization and sports infrastructure development, which directly influences popularity. The correct answer provided (গ) is not historically accurate in this context.",স্বাধীনতা যুদ্ধ ছাড়াও কোন ঐতিহাসিক ঘটনা বাংলাদেশে ফুটবলে��� জনপ্রিয়তায় অবদান রেখেছিল?,"['ক) দ্বিতীয় বিশ্বযুদ্ধের সমাপ্তি', 'খ) ১৯৪৩ সালের মহাবঙ্গীয় দুর্ভিক্ষ', 'গ) ১৯৪৭ সালে ভারত বিভাগ', 'ঘ) একটি প্রধান শহর হিসেবে ঢাকার উত্থান']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধায় ব্যবহৃত পাটের দড়ির ঐতিহাসিক তাৎপর্য কী ছিল?,"ক) এটি ছিল সম্পদের প্রতীক, খ) এটি অঞ্চলের কৃষি ঐতিহ্যের প্রতিনিধিত্ব করে, গ) এটি ইউরোপ থেকে আমদানি করা হয়েছিল, ঘ) এটি ছিল একটি ধর্মীয় নিদর্শন",খ) এটি অঞ্চলের কৃষি ঐতিহ্যের প্রতিনিধিত্ব করে,0,"The question is factually incorrect and logically flawed. 'দাড়িবান্ধায় ব্যবহৃত পাটের দড়ি' (rope made of jute used for beard tying) is not a historically recognized practice in Bangladesh or South Asia. Jute rope was used in agriculture, textiles, and binding, but not for tying beards. This makes the premise of the question false and misleading. The correct answer choice also falsely attributes cultural significance to a non-existent practice.",পাটের দড়ির ঐতিহাসিক ব্যবহার কী ছিল বাংলাদেশের কৃষি প্রথায়?,"['ক) এটি ছিল সম্পদের প্রতীক', 'খ) এটি কৃষি উৎপাদন ও ফসল বাঁধার জন্য ব্যবহৃত হত', 'গ) এটি ইউরোপ থেকে আমদানি করা হয়েছিল', 'ঘ) এটি ধর্মীয় অনুষ্ঠানে ব্যবহৃত হত']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,"ঐতিহাসিকভাবে, দাড়িবান্ধা ম্যাচের দড়ি তৈরির জন্য কে দায়ী ছিলেন?","ক) একজন বিশেষ কারিগর, খ) স্থানীয় বাজার, গ) খেলোয়াড়রা নিজেরাই, ঘ) গ্রামের প্রবীণ ব্যক্তি",গ) খেলোয়াড়রা নিজেরাই,0,"The question is factually incorrect and lacks historical basis. There is no widely documented historical practice in tug-of-war where players themselves made the rope. Typically, the rope was prepared by designated officials, organizers, or specialized craftsmen, not by the players. The provided answer is therefore misleading and not supported by reliable sources.","ঐতিহাসিকভাবে, দাড়িবান্ধা ম্যাচের জন্য দড়ি তৈরির দায়িত্ব কার উপর ন্যস্ত ছিল?","['ক) একজন বিশেষ কারিগর', 'খ) স্থানীয় বাজার', 'গ) খেলোয়াড়রা নিজেরাই', 'ঘ) গ্রামের প্রবীণ ব্যক্তি']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,খেলার সময় দলের বিরোধের মধ্যস্থতাকারী মুখ্যের (গ্রামপ্রধান) ঐতিহাসিক উদ্দেশ্য কী ছিল?,"ক) খেলাটি দ্রুত সম্পন্ন করা নিশ্চিত করার জন্য, খ) তর্ক-বিতর্ক যাতে সহিংসতায় রূপ না নেয়, গ) খেলোয়াড়দের দ্বন্দ্ব নিরসন সম্পর্কে শেখানো, ঘ) উপরের সমস্ত বিষয়",খ) বিতর্ক যাতে সহিংসতায় রূপ না নেয়,0,"The question is factually incorrect and logically flawed. There is no historical evidence or cultural context in which a 'grampradhan' (village head) acted as a mediator in sports games in a way that aligns with the provided answer. The concept of a village head intervening in sports to prevent violence is anachronistic and culturally inauthentic for most South Asian contexts, especially when framed as a historical practice tied to a specific game. The question falsely implies a historical tradition that does not exist.","In traditional village sports in Bengal, what was the primary role of the village head (grampradhan) during matches?","['ক) খেলাটি দ্রুত সম্পন্ন করা নিশ্চিত করার জন্য', 'খ) তর্ক-বিতর্ক যাতে সহিংসতায় রূপ না নেয়', 'গ) খেলোয়াড��দের মধ্যে নীতিবাদ প্রচার করা', 'ঘ) খেলার নিয়ম প্রণয়ন করা']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধার কোন ঐতিহাসিক দিকটি এটিকে লোকজ বিনোদনের একটি অনন্য রূপ করে তোলে?,"ক) এটি শুধুমাত্র রাতে বাজানো হত, খ) এটি ছিল একক পরিবেশনা, গ) এটি ছিল একটি অহিংস প্রতিযোগিতামূলক খেলা যা ঐক্যের উপর জোর দিয়েছিল, ঘ) এটি সঙ্গীত এবং নৃত্যের সাথে ছিল।",গ) এটি ছিল একটি অহিংস প্রতিযোগিতামূলক খেলা যেখানে ঐক্যের উপর জোর দেওয়া হয়েছিল।,0,"The question contains a factual error: 'দাড়িবান্ধার' (Dari Bandhar) is not a recognized historical or cultural practice in Bengali or South Asian folk traditions. It appears to be a fabricated or mistranslated term. The correct term likely intended is 'দাড়ি বাঁধা' (Dari Banda), which refers to 'beard tying' — a traditional Bengali folk game where men tie their beards in a competitive, non-violent manner, often during festivals. The question misrepresents the subject, making the entire MCQ invalid.",দাড়ি বাঁধা খেলার কোন ঐতিহাসিক দিকটি এটিকে লোকজ বিনোদনের একটি অনন্য রূপ করে তোলে?,"['ক) এটি শুধুমাত্র রাতে বাজানো হত', 'খ) এটি ছিল একক পরিবেশনা', 'গ) এটি ছিল একটি অহিংস প্রতিযোগিতামূলক খেলা যা ঐক্যের উপর জোর দিয়েছিল', 'ঘ) এটি সঙ্গীত এবং নৃত্যের সাথে ছিল']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,"খেলার প্রেক্ষাপটে ""দারিয়া"" শব্দটির ঐতিহাসিক অর্থ কী?","ক) এক ধরণের মাছ, খ) দড়ি বা দড়ি, গ) শক্তিশালী নেতা, ঘ) নদী",খ) একটি দড়ি বা দড়ি,0,"The question asks for the historical meaning of 'দারিয়া' in a sports context, but 'দারিয়া' is a Persian word meaning 'sea' or 'river', not related to sports. The provided answer 'দড়ি বা দড়ি' (rope) is incorrect and unrelated. The term 'দারিয়া' has no established historical association with ropes or sports equipment in Bengali or South Asian sports history.",খেলার প্রেক্ষাপটে 'দারিয়া' শব্দটির ঐতিহাসিক অর্থ কী?,"['ক) এক ধরণের মাছ', 'খ) নদী', 'গ) শক্তিশালী নেতা', 'ঘ) দড়ি']"
HBQ,Bangladesh_HBQ.xlsx,dariabandha,দাড়িবান্ধার ঐতিহাসিক অনুশীলন আধুনিক পেশাদার ক্রীড়া থেকে কীভাবে আলাদা ছিল?,"ক) এটি কোনও ট্রফি বা পুরস্কারের টাকার জন্য খেলা হত না, খ) এর কোনও সরকারী নিয়ম ছিল না, গ) এটি কেবল শিশুরা খেলত, ঘ) এটি কেবল মহিলারা খেলত",ক) এটি কোনও ট্রফি বা পুরস্কারের টাকার জন্য খেলা হয়নি।,0,"The question contains a factual error: 'দাড়িবান্ধার' (mustache tying) is not a recognized historical sport or athletic practice. It is likely a mistranslation or misstatement of 'কুস্তি' (wrestling), which is a traditional South Asian sport. The question as written makes no logical sense because 'mustache tying' is not a competitive activity with historical athletic context. The answer option 'ক' is correct only if the question were about wrestling, but it is not applicable to mustache tying.",কুস্তির ঐতিহাসিক অনুশীলন আধুনিক পেশাদার ক্রীড়া থেকে কীভাবে আলাদা ছিল?,"['ক) এটি কোনও ট্রফি বা পুরস্কারের টাকার জন্য খেলা হত না', 'খ) এর কোনও সরকারী ��িয়ম ছিল না', 'গ) এটি কেবল শিশুরা খেলত', 'ঘ) এটি কেবল মহিলারা খেলত']"
